0.37150513548943553 0.03190624635424846 0.007421945411830893 0.0017264730261465808 0.0017264730261465808 
14.177036602906526 0.767131019232281 0.1784479592255783 0.04151008543969677 0.04151008543969677 
16.36468955135818 0.8855067054266835 0.20598419370669557 0.047915490415798415 0.047915490415798415 
16.79438698746049 0.9087579843329597 0.2113928438149418 0.04917363609076753 0.04917363609076753 
16.762427600940377 1.1683825944480584 0.2717860239605456 0.06322213560120449 0.06322213560120449 
16.567089950002966 1.5612981593063435 0.3631849883344475 0.08448311743997382 0.08448311743997382 
16.307373943767455 1.963268840431985 0.4566903295565665 0.1062340790090642 0.1062340790090642 
16.021505336618148 2.3763400790644877 0.5527778526794357 0.12858570080305232 0.12858570080305232 
15.72468896790822 2.8002796688091185 0.6513935424745992 0.15152541794443564 0.15152541794443564 
15.422447871561879 3.2341751551353126 0.752325146217577 0.17500385677399038 0.17500385677399038 
15.116106008899525 3.676783750608339 0.8552835700301145 0.1989537690494923 0.1989537690494923 
14.805268357013277 4.127220222717323 0.9600628935009062 0.22332725411741658 0.22332725411741658 
14.911052628518481 4.718089073741155 1.1294961689920708 0.2703979462507612 0.2703979462507612 
15.791521427092952 5.627300175283913 1.4592893013936443 0.37842752276041675 0.37842752276041675 
16.60668456310681 6.622702418866816 1.8493855178311385 0.5164397518179248 0.5164397518179248 
17.35297516666674 7.705230864297893 2.3052169535769047 0.6896646312936405 0.6896646312936405 
18.02672161262993 8.87588479987114 2.832310768118181 0.9037954489128415 0.9037954489128415 
18.624235960150095 10.135737082507676 3.4362987108777796 1.1650014926648868 1.1650014926648868 
19.141889060292186 11.485672192476088 4.1228304245716325 1.4799073510828735 1.4799073510828735 
19.576192318047035 12.92637625852698 4.897550897764544 1.8555861531859517 1.8555861531859517 
19.923816678410752 14.458587415238549 5.766180547070602 2.2995910420939873 2.2995910420939873 
20.181753018768557 16.08280300425193 6.734397794089623 2.8199135211100397 2.8199135211100397 
20.347332311346143 17.798271537377993 7.807372890448567 3.424774777848512 3.424774777848512 
