2.20390e-03 8.58820e-04
5.12818e-03 4.52415e-03
8.05178e-03 1.11146e-02
1.09679e-02 2.06252e-02
1.38734e-02 3.30468e-02
1.67653e-02 4.83674e-02
1.96408e-02 6.65719e-02
2.24972e-02 8.76427e-02
2.53316e-02 1.11559e-01
2.81413e-02 1.38298e-01
3.09234e-02 1.67832e-01
3.36753e-02 2.00134e-01
3.63944e-02 2.35172e-01
3.90778e-02 2.72911e-01
4.17231e-02 3.13315e-01
4.43277e-02 3.56344e-01
4.68889e-02 4.01956e-01
4.94043e-02 4.50106e-01
5.18714e-02 5.00748e-01
5.42878e-02 5.53832e-01
5.66512e-02 6.09306e-01
5.89593e-02 6.67116e-01
6.12097e-02 7.27206e-01
6.34003e-02 7.89516e-01
6.55290e-02 8.53986e-01
6.75937e-02 9.20552e-01
6.95923e-02 9.89151e-01
7.15229e-02 1.05971e+00
7.33836e-02 1.13217e+00
7.51726e-02 1.20646e+00
7.68882e-02 1.28249e+00
7.85287e-02 1.36021e+00
8.00924e-02 1.43953e+00
8.15778e-02 1.52037e+00
8.29836e-02 1.60266e+00
8.43083e-02 1.68631e+00
8.55506e-02 1.77124e+00
8.67093e-02 1.85738e+00
8.77833e-02 1.94463e+00
8.87715e-02 2.03292e+00
8.96729e-02 2.12215e+00
9.04868e-02 2.21224e+00
9.12122e-02 2.30309e+00
9.18486e-02 2.39463e+00
9.23951e-02 2.48676e+00
9.28514e-02 2.57939e+00
9.32170e-02 2.67243e+00
9.34915e-02 2.76579e+00
9.36747e-02 2.85938e+00
9.37663e-02 2.95311e+00
9.37663e-02 3.04689e+00
9.36747e-02 3.14062e+00
9.34915e-02 3.23421e+00
9.32170e-02 3.32757e+00
9.28514e-02 3.42061e+00
9.23951e-02 3.51324e+00
9.18486e-02 3.60537e+00
9.12122e-02 3.69691e+00
9.04868e-02 3.78776e+00
8.96729e-02 3.87785e+00
8.87715e-02 3.96708e+00
8.77833e-02 4.05537e+00
8.67093e-02 4.14262e+00
8.55506e-02 4.22876e+00
8.43083e-02 4.31369e+00
8.29836e-02 4.39734e+00
8.15778e-02 4.47963e+00
8.00924e-02 4.56047e+00
8.58820e-04 8.58820e-04 -1.32020e-15
8.58820e-04 4.52415e-03 -5.41864e-16
8.58820e-04 1.11146e-02 -4.51167e-16
8.58820e-04 2.06252e-02 -5.14820e-16
8.58820e-04 3.30468e-02 -4.83794e-16
8.58820e-04 4.83674e-02 -4.98285e-16
8.58820e-04 6.65719e-02 -4.96014e-16
8.58820e-04 8.76427e-02 -4.88317e-16
8.58820e-04 1.11559e-01 -4.84969e-16
8.58820e-04 1.38298e-01 -4.67245e-16
8.58820e-04 1.67832e-01 -4.66265e-16
8.58820e-04 2.00134e-01 -4.84282e-16
8.58820e-04 2.35172e-01 -4.69391e-16
8.58820e-04 2.72911e-01 -4.41527e-16
8.58820e-04 3.13315e-01 -4.41717e-16
8.58820e-04 3.56344e-01 -4.44948e-16
8.58820e-04 4.01956e-01 -4.23661e-16
8.58820e-04 4.50106e-01 -4.13032e-16
8.58820e-04 5.00748e-01 -4.18640e-16
8.58820e-04 5.53832e-01 -3.58753e-16
8.58820e-04 6.09306e-01 -3.59281e-16
8.58820e-04 6.67116e-01 -3.38367e-16
8.58820e-04 7.27206e-01 -3.22531e-16
8.58820e-04 7.89516e-01 -3.09005e-16
8.58820e-04 8.53986e-01 -2.51863e-16
8.58820e-04 9.20552e-01 -2.59992e-16
8.58820e-04 9.89151e-01 -2.24543e-16
8.58820e-04 1.05971e+00 -2.02422e-16
8.58820e-04 1.13217e+00 -1.75716e-16
8.58820e-04 1.20646e+00 -1.49175e-16
8.58820e-04 1.28249e+00 -1.15123e-16
8.58820e-04 1.36021e+00 -9.90082e-17
8.58820e-04 1.43953e+00 -6.15637e-17
8.58820e-04 1.52037e+00 -5.23121e-17
8.58820e-04 1.60266e+00 -2.76795e-17
8.58820e-04 1.68631e+00 -3.24081e-17
8.58820e-04 1.77124e+00 9.49711e-18
8.58820e-04 1.85738e+00 1.79204e-17
8.58820e-04 1.94463e+00 2.34527e-17
8.58820e-04 2.03292e+00 2.58343e-17
8.58820e-04 2.12215e+00 1.46457e-17
8.58820e-04 2.21224e+00 1.99888e-17
8.58820e-04 2.30309e+00 1.67098e-17
8.58820e-04 2.39463e+00 1.61345e-17
8.58820e-04 2.48676e+00 1.01170e-17
8.58820e-04 2.57939e+00 6.73632e-18
8.58820e-04 2.67243e+00 3.90832e-18
8.58820e-04 2.76579e+00 2.47648e-18
8.58820e-04 2.85938e+00 1.23831e-18
8.58820e-04 2.95311e+00 6.43967e-19
8.58820e-04 3.04689e+00 2.87843e-19
8.58820e-04 3.14062e+00 1.19762e-19
8.58820e-04 3.23421e+00 4.63367e-20
8.58820e-04 3.32757e+00 1.52971e-20
8.58820e-04 3.42061e+00 5.00645e-21
8.58820e-04 3.51324e+00 1.32605e-21
8.58820e-04 3.60537e+00 3.40656e-22
8.58820e-04 3.69691e+00 7.37947e-23
8.58820e-04 3.78776e+00 1.39563e-23
8.58820e-04 3.87785e+00 2.02539e-24
8.58820e-04 3.96708e+00 1.15033e-25
8.58820e-04 4.05537e+00 -2.93278e-26
8.58820e-04 4.14262e+00 -2.05998e-26
8.58820e-04 4.22876e+00 -7.39047e-27
8.58820e-04 4.31369e+00 -2.34431e-27
8.58820e-04 4.39734e+00 -6.50395e-28
8.58820e-04 4.47963e+00 -1.52179e-28
8.58820e-04 4.56047e+00 -2.99136e-29
4.52415e-03 8.58820e-04 -5.41864e-16
4.52415e-03 4.52415e-03 -5.66378e-16
4.52415e-03 1.11146e-02 -5.38882e-16
4.52415e-03 2.06252e-02 -5.07281e-16
4.52415e-03 3.30468e-02 -4.92964e-16
4.52415e-03 4.83674e-02 -5.08488e-16
4.52415e-03 6.65719e-02 -4.86038e-16
4.52415e-03 8.76427e-02 -4.69167e-16
4.52415e-03 1.11559e-01 -4.90951e-16
4.52415e-03 1.38298e-01 -4.83877e-16
4.52415e-03 1.67832e-01 -4.82096e-16
4.52415e-03 2.00134e-01 -4.75155e-16
4.52415e-03 2.35172e-01 -4.63404e-16
4.52415e-03 2.72911e-01 -4.52736e-16
4.52415e-03 3.13315e-01 -4.45018e-16
4.52415e-03 3.56344e-01 -4.09719e-16
4.52415e-03 4.01956e-01 -4.12957e-16
4.52415e-03 4.50106e-01 -3.98398e-16
4.52415e-03 5.00748e-01 -3.97553e-16
4.52415e-03 5.53832e-01 -3.64772e-16
4.52415e-03 6.09306e-01 -3.55269e-16
4.52415e-03 6.67116e-01 -3.50990e-16
4.52415e-03 7.27206e-01 -3.39497e-16
4.52415e-03 7.89516e-01 -2.97060e-16
4.52415e-03 8.53986e-01 -2.85798e-16
4.52415e-03 9.20552e-01 -2.63426e-16
4.52415e-03 9.89151e-01 -2.34586e-16
4.52415e-03 1.05971e+00 -2.16516e-16
4.52415e-03 1.13217e+00 -1.74264e-16
4.52415e-03 1.20646e+00 -1.40123e-16
4.52415e-03 1.28249e+00 -1.22804e-16
4.52415e-03 1.36021e+00 -7.63443e-17
4.52415e-03 1.43953e+00 -6.80214e-17
4.52415e-03 1.52037e+00 -3.77368e-17
4.52415e-03 1.60266e+00 -2.29436e-17
4.52415e-03 1.68631e+00 -1.74694e-18
4.52415e-03 1.77124e+00 -5.89296e-18
4.52415e-03 1.85738e+00 2.40193e-17
4.52415e-03 1.94463e+00 2.99700e-17
4.52415e-03 2.03292e+00 3.15289e-17
4.52415e-03 2.12215e+00 2.75385e-17
4.52415e-03 2.21224e+00 2.44468e-17
4.52415e-03 2.30309e+00 1.92056e-17
4.52415e-03 2.39463e+00 1.55906e-17
4.52415e-03 2.48676e+00 9.13747e-18
4.52415e-03 2.57939e+00 6.54831e-18
4.52415e-03 2.67243e+00 4.32969e-18
4.52415e-03 2.76579e+00 2.41208e-18
4.52415e-03 2.85938e+00 1.41480e-18
4.52415e-03 2.95311e+00 6.76352e-19
4.52415e-03 3.04689e+00 3.05909e-19
4.52415e-03 3.14062e+00 1.23901e-19
4.52415e-03 3.23421e+00 4.63579e-20
4.52415e-03 3.32757e+00 1.51103e-20
4.52415e-03 3.42061e+00 5.35720e-21
4.52415e-03 3.51324e+00 1.36573e-21
4.52415e-03 3.60537e+00 3.26853e-22
4.52415e-03 3.69691e+00 6.39493e-23
4.52415e-03 3.78776e+00 1.24526e-23
4.52415e-03 3.87785e+00 1.79875e-24
4.52415e-03 3.96708e+00 1.44148e-25
4.52415e-03 4.05537e+00 -3.51797e-26
4.52415e-03 4.14262e+00 -2.02906e-26
4.52415e-03 4.22876e+00 -7.38769e-27
4.52415e-03 4.31369e+00 -2.32636e-27
4.52415e-03 4.39734e+00 -6.34892e-28
4.52415e-03 4.47963e+00 -1.42581e-28
4.52415e-03 4.56047e+00 -2.51887e-29
1.11146e-02 8.58820e-04 -4.51167e-16
1.11146e-02 4.52415e-03 -5.38882e-16
1.11146e-02 1.11146e-02 -5.01388e-16
1.11146e-02 2.06252e-02 -5.02079e-16
1.11146e-02 3.30468e-02 -4.93835e-16
1.11146e-02 4.83674e-02 -5.07413e-16
1.11146e-02 6.65719e-02 -4.57262e-16
1.11146e-02 8.76427e-02 -4.83354e-16
1.11146e-02 1.11559e-01 -4.95384e-16
1.11146e-02 1.38298e-01 -4.88092e-16
1.11146e-02 1.67832e-01 -4.91544e-16
1.11146e-02 2.00134e-01 -4.82465e-16
1.11146e-02 2.35172e-01 -4.72877e-16
1.11146e-02 2.72911e-01 -4.54562e-16
1.11146e-02 3.13315e-01 -4.24548e-16
1.11146e-02 3.56344e-01 -3.62895e-16
1.11146e-02 4.01956e-01 -2.73757e-16
1.11146e-02 4.50106e-01 -1.28373e-16
1.11146e-02 5.00748e-01 1.27257e-16
1.11146e-02 5.53832e-01 4.39176e-16
1.11146e-02 6.09306e-01 8.02003e-16
1.11146e-02 6.67116e-01 1.10609e-15
1.11146e-02 7.27206e-01 1.19228e-15
1.11146e-02 7.89516e-01 1.01414e-15
1.11146e-02 8.53986e-01 5.04580e-16
1.11146e-02 9.20552e-01 -1.08290e-16
1.11146e-02 9.89151e-01 -6.09698e-16
1.11146e-02 1.05971e+00 -7.76566e-16
1.11146e-02 1.13217e+00 -4.99775e-16
1.11146e-02 1.20646e+00 -8.94316e-17
1.11146e-02 1.28249e+00 1.72546e-16
1.11146e-02 1.36021e+00 1.34215e-16
1.11146e-02 1.43953e+00 -8.35056e-17
1.11146e-02 1.52037e+00 -2.27173e-16
1.11146e-02 1.60266e+00 -1.45215e-16
1.11146e-02 1.68631e+00 3.17387e-17
1.11146e-02 1.77124e+00 1.13254e-16
1.11146e-02 1.85738e+00 4.67018e-17
1.11146e-02 1.94463e+00 -3.34430e-17
1.11146e-02 2.03292e+00 -2.49041e-17
1.11146e-02 2.12215e+00 3.45573e-17
1.11146e-02 2.21224e+00 5.65070e-17
1.11146e-02 2.30309e+00 2.23162e-17
1.11146e-02 2.39463e+00 2.46199e-18
1.11146e-02 2.48676e+00 3.38626e-18
1.11146e-02 2.57939e+00 1.04902e-17
1.11146e-02 2.67243e+00 7.84731e-18
1.11146e-02 2.76579e+00 2.28575e-18
1.11146e-02 2.85938e+00 2.64848e-20
1.11146e-02 2.95311e+00 5.85901e-19
1.11146e-02 3.04689e+00 5.25857e-19
1.11146e-02 3.14062e+00 2.19534e-19
1.11146e-02 3.23421e+00 -3.12678e-21
1.11146e-02 3.32757e+00 -6.77959e-21
1.11146e-02 3.42061e+00 7.80646e-21
1.11146e-02 3.51324e+00 4.83051e-21
1.11146e-02 3.60537e+00 4.05128e-22
1.11146e-02 3.69691e+00 -2.93543e-22
1.11146e-02 3.78776e+00 -4.16037e-23
1.11146e-02 3.87785e+00 2.23515e-23
1.11146e-02 3.96708e+00 5.84262e-24
1.11146e-02 4.05537e+00 -4.51393e-25
1.11146e-02 4.14262e+00 -2.80296e-25
1.11146e-02 4.22876e+00 -1.62882e-26
1.11146e-02 4.31369e+00 1.86057e-27
1.11146e-02 4.39734e+00 -3.73463e-28
1.11146e-02 4.47963e+00 -1.85482e-28
1.11146e-02 4.56047e+00 -4.12684e-29
2.06252e-02 8.58820e-04 -5.14820e-16
2.06252e-02 4.52415e-03 -5.07281e-16
2.06252e-02 1.11146e-02 -5.02079e-16
2.06252e-02 2.06252e-02 -4.60459e-16
2.06252e-02 3.30468e-02 -4.95468e-16
2.06252e-02 4.83674e-02 -4.83483e-16
2.06252e-02 6.65719e-02 -5.10078e-16
2.06252e-02 8.76427e-02 -4.86763e-16
2.06252e-02 1.11559e-01 -4.90501e-16
2.06252e-02 1.38298e-01 -4.84792e-16
2.06252e-02 1.67832e-01 -4.27974e-16
2.06252e-02 2.00134e-01 -3.12495e-16
2.06252e-02 2.35172e-01 7.54440e-17
2.06252e-02 2.72911e-01 1.11989e-15
2.06252e-02 3.13315e-01 3.78032e-15
2.06252e-02 3.56344e-01 9.60442e-15
2.06252e-02 4.01956e-01 2.12136e-14
2.06252e-02 4.50106e-01 4.16950e-14
2.06252e-02 5.00748e-01 7.35091e-14
2.06252e-02 5.53832e-01 1.16251e-13
2.06252e-02 6.09306e-01 1.63611e-13
2.06252e-02 6.67116e-01 2.02123e-13
2.06252e-02 7.27206e-01 2.13546e-13
2.06252e-02 7.89516e-01 1.83085e-13
2.06252e-02 8.53986e-01 1.10578e-13
2.06252e-02 9.20552e-01 1.79635e-14
2.06252e-02 9.89151e-01 -5.66350e-14
2.06252e-02 1.05971e+00 -7.98213e-14
2.06252e-02 1.13217e+00 -4.72133e-14
2.06252e-02 1.20646e+00 9.10142e-15
2.06252e-02 1.28249e+00 4.32412e-14
2.06252e-02 1.36021e+00 3.26487e-14
2.06252e-02 1.43953e+00 -3.45760e-15
2.06252e-02 1.52037e+00 -2.60004e-14
2.06252e-02 1.60266e+00 -1.66830e-14
2.06252e-02 1.68631e+00 6.45582e-15
2.06252e-02 1.77124e+00 1.52129e-14
2.06252e-02 1.85738e+00 4.62640e-15
2.06252e-02 1.94463e+00 -7.06496e-15
2.06252e-02 2.03292e+00 -6.24335e-15
2.06252e-02 2.12215e+00 1.30639e-15
2.06252e-02 2.21224e+00 3.98829e-15
2.06252e-02 2.30309e+00 8.51872e-16
2.06252e-02 2.39463e+00 -1.63246e-15
2.06252e-02 2.48676e+00 -8.89408e-16
2.06252e-02 2.57939e+00 4.41690e-16
2.06252e-02 2.67243e+00 4.71624e-16
2.06252e-02 2.76579e+00 -3.81746e-17
2.06252e-02 2.85938e+00 -1.59225e-16
2.06252e-02 2.95311e+00 -2.10296e-17
2.06252e-02 3.04689e+00 3.82398e-17
2.06252e-02 3.14062e+00 1.20737e-17
2.06252e-02 3.23421e+00 -5.79004e-18
2.06252e-02 3.32757e+00 -3.10599e-18
2.06252e-02 3.42061e+00 4.63966e-19
2.06252e-02 3.51324e+00 5.02338e-19
2.06252e-02 3.60537e+00 1.39035e-20
2.06252e-02 3.69691e+00 -5.00893e-20
2.06252e-02 3.78776e+00 -7.50257e-21
2.06252e-02 3.87785e+00 2.85514e-21
2.06252e-02 3.96708e+00 7.93553e-22
2.06252e-02 4.05537e+00 -5.98385e-23
2.06252e-02 4.14262e+00 -3.66956e-23
2.06252e-02 4.22876e+00 -1.27064e-24
2.06252e-02 4.31369e+00 5.41938e-25
2.06252e-02 4.39734e+00 1.49921e-26
2.06252e-02 4.47963e+00 -1.00669e-26
2.06252e-02 4.56047e+00 -2.18011e-27
3.30468e-02 8.58820e-04 -4.83794e-16
3.30468e-02 4.52415e-03 -4.92964e-16
3.30468e-02 1.11146e-02 -4.93835e-16
3.30468e-02 2.06252e-02 -4.95468e-16
3.30468e-02 3.30468e-02 -5.07590e-16
3.30468e-02 4.83674e-02 -4.87503e-16
3.30468e-02 6.65719e-02 -4.97632e-16
3.30468e-02 8.76427e-02 -4.77942e-16
3.30468e-02 1.11559e-01 -4.04535e-16
3.30468e-02 1.38298e-01 -1.01939e-16
3.30468e-02 1.67832e-01 1.30327e-15
3.30468e-02 2.00134e-01 6.39381e-15
3.30468e-02 2.35172e-01 2.26334e-14
3.30468e-02 2.72911e-01 6.82142e-14
3.30468e-02 3.13315e-01 1.81747e-13
3.30468e-02 3.56344e-01 4.34379e-13
3.30468e-02 4.01956e-01 9.35961e-13
3.30468e-02 4.50106e-01 1.82168e-12
3.30468e-02 5.00748e-01 3.19916e-12
3.30468e-02 5.53832e-01 5.04797e-12
3.30468e-02 6.09306e-01 7.09766e-12
3.30468e-02 6.67116e-01 8.76414e-12
3.30468e-02 7.27206e-01 9.25902e-12
3.30468e-02 7.89516e-01 7.93969e-12
3.30468e-02 8.53986e-01 4.80109e-12
3.30468e-02 9.20552e-01 7.90578e-13
3.30468e-02 9.89151e-01 -2.44123e-12
3.30468e-02 1.05971e+00 -3.44583e-12
3.30468e-02 1.13217e+00 -2.03738e-12
3.30468e-02 1.20646e+00 3.99437e-13
3.30468e-02 1.28249e+00 1.87568e-12
3.30468e-02 1.36021e+00 1.41773e-12
3.30468e-02 1.43953e+00 -1.45922e-13
3.30468e-02 1.52037e+00 -1.12270e-12
3.30468e-02 1.60266e+00 -7.21287e-13
3.30468e-02 1.68631e+00 2.79369e-13
3.30468e-02 1.77124e+00 6.57791e-13
3.30468e-02 1.85738e+00 1.99536e-13
3.30468e-02 1.94463e+00 -3.06704e-13
3.30468e-02 2.03292e+00 -2.70877e-13
3.30468e-02 2.12215e+00 5.53477e-14
3.30468e-02 2.21224e+00 1.71686e-13
3.30468e-02 2.30309e+00 3.61164e-14
3.30468e-02 2.39463e+00 -7.13002e-14
3.30468e-02 2.48676e+00 -3.90262e-14
3.30468e-02 2.57939e+00 1.88235e-14
3.30468e-02 2.67243e+00 2.02251e-14
3.30468e-02 2.76579e+00 -1.75012e-15
