2.20390e-03 8.58820e-04
5.12818e-03 4.52415e-03
8.05178e-03 1.11146e-02
1.09679e-02 2.06252e-02
1.38734e-02 3.30468e-02
1.67653e-02 4.83674e-02
1.96408e-02 6.65719e-02
2.24972e-02 8.76427e-02
2.53316e-02 1.11559e-01
2.81413e-02 1.38298e-01
3.09234e-02 1.67832e-01
3.36753e-02 2.00134e-01
3.63944e-02 2.35172e-01
3.90778e-02 2.72911e-01
4.17231e-02 3.13315e-01
4.43277e-02 3.56344e-01
4.68889e-02 4.01956e-01
4.94043e-02 4.50106e-01
5.18714e-02 5.00748e-01
5.42878e-02 5.53832e-01
5.66512e-02 6.09306e-01
5.89593e-02 6.67116e-01
6.12097e-02 7.27206e-01
6.34003e-02 7.89516e-01
6.55290e-02 8.53986e-01
6.75937e-02 9.20552e-01
6.95923e-02 9.89151e-01
7.15229e-02 1.05971e+00
7.33836e-02 1.13217e+00
7.51726e-02 1.20646e+00
7.68882e-02 1.28249e+00
7.85287e-02 1.36021e+00
8.00924e-02 1.43953e+00
8.15778e-02 1.52037e+00
8.29836e-02 1.60266e+00
8.43083e-02 1.68631e+00
8.55506e-02 1.77124e+00
8.67093e-02 1.85738e+00
8.77833e-02 1.94463e+00
8.87715e-02 2.03292e+00
8.96729e-02 2.12215e+00
9.04868e-02 2.21224e+00
9.12122e-02 2.30309e+00
9.18486e-02 2.39463e+00
9.23951e-02 2.48676e+00
9.28514e-02 2.57939e+00
9.32170e-02 2.67243e+00
9.34915e-02 2.76579e+00
9.36747e-02 2.85938e+00
9.37663e-02 2.95311e+00
9.37663e-02 3.04689e+00
9.36747e-02 3.14062e+00
9.34915e-02 3.23421e+00
9.32170e-02 3.32757e+00
9.28514e-02 3.42061e+00
9.23951e-02 3.51324e+00
9.18486e-02 3.60537e+00
9.12122e-02 3.69691e+00
9.04868e-02 3.78776e+00
8.96729e-02 3.87785e+00
8.87715e-02 3.96708e+00
8.77833e-02 4.05537e+00
8.67093e-02 4.14262e+00
8.55506e-02 4.22876e+00
8.43083e-02 4.31369e+00
8.29836e-02 4.39734e+00
8.15778e-02 4.47963e+00
8.00924e-02 4.56047e+00
8.58820e-04 8.58820e-04 -9.63514e-13
8.58820e-04 4.52415e-03 -2.67639e-11
8.58820e-04 1.11146e-02 -1.61427e-10
8.58820e-04 2.06252e-02 -5.54821e-10
8.58820e-04 3.30468e-02 -1.41834e-09
8.58820e-04 4.83674e-02 -3.01439e-09
8.58820e-04 6.65719e-02 -5.63568e-09
8.58820e-04 8.76427e-02 -9.57082e-09
8.58820e-04 1.11559e-01 -1.50545e-08
8.58820e-04 1.38298e-01 -2.22060e-08
8.58820e-04 1.67832e-01 -3.09649e-08
8.58820e-04 2.00134e-01 -4.10426e-08
8.58820e-04 2.35172e-01 -5.19083e-08
8.58820e-04 2.72911e-01 -6.28273e-08
8.58820e-04 3.13315e-01 -7.29543e-08
8.58820e-04 3.56344e-01 -8.14657e-08
8.58820e-04 4.01956e-01 -8.76979e-08
8.58820e-04 4.50106e-01 -9.12539e-08
8.58820e-04 5.00748e-01 -9.20483e-08
8.58820e-04 5.53832e-01 -9.02861e-08
8.58820e-04 6.09306e-01 -8.63885e-08
8.58820e-04 6.67116e-01 -8.08945e-08
8.58820e-04 7.27206e-01 -7.43648e-08
8.58820e-04 7.89516e-01 -6.73096e-08
8.58820e-04 8.53986e-01 -6.01446e-08
8.58820e-04 9.20552e-01 -5.31760e-08
8.58820e-04 9.89151e-01 -4.66046e-08
8.58820e-04 1.05971e+00 -4.05431e-08
8.58820e-04 1.13217e+00 -3.50365e-08
8.58820e-04 1.20646e+00 -3.00840e-08
8.58820e-04 1.28249e+00 -2.56569e-08
8.58820e-04 1.36021e+00 -2.17130e-08
8.58820e-04 1.43953e+00 -1.82070e-08
8.58820e-04 1.52037e+00 -1.50974e-08
8.58820e-04 1.60266e+00 -1.23496e-08
8.58820e-04 1.68631e+00 -9.93700e-09
8.58820e-04 1.77124e+00 -7.84031e-09
8.58820e-04 1.85738e+00 -6.04475e-09
8.58820e-04 1.94463e+00 -4.53702e-09
8.58820e-04 2.03292e+00 -3.30216e-09
8.58820e-04 2.12215e+00 -2.32095e-09
8.58820e-04 2.21224e+00 -1.56859e-09
8.58820e-04 2.30309e+00 -1.01483e-09
8.58820e-04 2.39463e+00 -6.25658e-10
8.58820e-04 2.48676e+00 -3.65845e-10
8.58820e-04 2.57939e+00 -2.01924e-10
8.58820e-04 2.67243e+00 -1.04684e-10
8.58820e-04 2.76579e+00 -5.07208e-11
8.58820e-04 2.85938e+00 -2.28492e-11
8.58820e-04 2.95311e+00 -9.51944e-12
8.58820e-04 3.04689e+00 -3.64709e-12
8.58820e-04 3.14062e+00 -1.27698e-12
8.58820e-04 3.23421e+00 -4.05689e-13
8.58820e-04 3.32757e+00 -1.15881e-13
8.58820e-04 3.42061e+00 -2.93736e-14
8.58820e-04 3.51324e+00 -6.46314e-15
8.58820e-04 3.60537e+00 -1.17907e-15
8.58820e-04 3.69691e+00 -1.56032e-16
8.58820e-04 3.78776e+00 -5.11923e-18
8.58820e-04 3.87785e+00 5.23905e-18
8.58820e-04 3.96708e+00 2.23063e-18
8.58820e-04 4.05537e+00 6.16832e-19
8.58820e-04 4.14262e+00 1.38323e-19
8.58820e-04 4.22876e+00 2.67879e-20
8.58820e-04 4.31369e+00 4.59985e-21
8.58820e-04 4.39734e+00 7.09970e-22
8.58820e-04 4.47963e+00 9.94676e-23
8.58820e-04 4.56047e+00 1.27826e-23
4.52415e-03 8.58820e-04 -2.67639e-11
4.52415e-03 4.52415e-03 -7.42613e-10
4.52415e-03 1.11146e-02 -4.47911e-09
4.52415e-03 2.06252e-02 -1.53946e-08
4.52415e-03 3.30468e-02 -3.93546e-08
4.52415e-03 4.83674e-02 -8.36401e-08
4.52415e-03 6.65719e-02 -1.56373e-07
4.52415e-03 8.76427e-02 -2.65562e-07
4.52415e-03 1.11559e-01 -4.17721e-07
4.52415e-03 1.38298e-01 -6.16155e-07
4.52415e-03 1.67832e-01 -8.59195e-07
4.52415e-03 2.00134e-01 -1.13883e-06
4.52415e-03 2.35172e-01 -1.44034e-06
4.52415e-03 2.72911e-01 -1.74333e-06
4.52415e-03 3.13315e-01 -2.02435e-06
4.52415e-03 3.56344e-01 -2.26054e-06
4.52415e-03 4.01956e-01 -2.43350e-06
4.52415e-03 4.50106e-01 -2.53219e-06
4.52415e-03 5.00748e-01 -2.55426e-06
4.52415e-03 5.53832e-01 -2.50538e-06
4.52415e-03 6.09306e-01 -2.39724e-06
4.52415e-03 6.67116e-01 -2.24480e-06
4.52415e-03 7.27206e-01 -2.06361e-06
4.52415e-03 7.89516e-01 -1.86784e-06
4.52415e-03 8.53986e-01 -1.66902e-06
4.52415e-03 9.20552e-01 -1.47564e-06
4.52415e-03 9.89151e-01 -1.29329e-06
4.52415e-03 1.05971e+00 -1.12508e-06
4.52415e-03 1.13217e+00 -9.72276e-07
4.52415e-03 1.20646e+00 -8.34844e-07
4.52415e-03 1.28249e+00 -7.11990e-07
4.52415e-03 1.36021e+00 -6.02545e-07
4.52415e-03 1.43953e+00 -5.05254e-07
4.52415e-03 1.52037e+00 -4.18961e-07
4.52415e-03 1.60266e+00 -3.42707e-07
4.52415e-03 1.68631e+00 -2.75757e-07
4.52415e-03 1.77124e+00 -2.17573e-07
4.52415e-03 1.85738e+00 -1.67745e-07
4.52415e-03 1.94463e+00 -1.25905e-07
4.52415e-03 2.03292e+00 -9.16371e-08
4.52415e-03 2.12215e+00 -6.44080e-08
4.52415e-03 2.21224e+00 -4.35294e-08
4.52415e-03 2.30309e+00 -2.81624e-08
4.52415e-03 2.39463e+00 -1.73625e-08
4.52415e-03 2.48676e+00 -1.01525e-08
4.52415e-03 2.57939e+00 -5.60356e-09
4.52415e-03 2.67243e+00 -2.90506e-09
4.52415e-03 2.76579e+00 -1.40755e-09
4.52415e-03 2.85938e+00 -6.34089e-10
4.52415e-03 2.95311e+00 -2.64174e-10
4.52415e-03 3.04689e+00 -1.01211e-10
4.52415e-03 3.14062e+00 -3.54375e-11
4.52415e-03 3.23421e+00 -1.12583e-11
4.52415e-03 3.32757e+00 -3.21585e-12
4.52415e-03 3.42061e+00 -8.15154e-13
4.52415e-03 3.51324e+00 -1.79361e-13
4.52415e-03 3.60537e+00 -3.27211e-14
4.52415e-03 3.69691e+00 -4.33022e-15
4.52415e-03 3.78776e+00 -1.42098e-16
4.52415e-03 3.87785e+00 1.45382e-16
4.52415e-03 3.96708e+00 6.19010e-17
4.52415e-03 4.05537e+00 1.71175e-17
4.52415e-03 4.14262e+00 3.83859e-18
4.52415e-03 4.22876e+00 7.43390e-19
4.52415e-03 4.31369e+00 1.27650e-19
4.52415e-03 4.39734e+00 1.97024e-20
4.52415e-03 4.47963e+00 2.76033e-21
4.52415e-03 4.56047e+00 3.54731e-22
1.11146e-02 8.58820e-04 -1.61427e-10
1.11146e-02 4.52415e-03 -4.47911e-09
1.11146e-02 1.11146e-02 -2.70160e-08
1.11146e-02 2.06252e-02 -9.28535e-08
1.11146e-02 3.30468e-02 -2.37371e-07
1.11146e-02 4.83674e-02 -5.04484e-07
1.11146e-02 6.65719e-02 -9.43188e-07
1.11146e-02 8.76427e-02 -1.60179e-06
1.11146e-02 1.11559e-01 -2.51960e-06
1.11146e-02 1.38298e-01 -3.71658e-06
