171.00383579041917 170.70049150172682 170.71652942625082 170.70247054296843 170.7017903467988 
153.94726425449647 153.0369703333248 153.08853003464128 153.04867955987766 153.04610428043173 
139.14195471439928 137.62443999834744 137.72077818575193 137.66136670080454 137.65564958878946 
126.86562542942136 124.73276258711553 124.88735641572184 124.81706695835418 124.80711090086075 
116.77502841102032 114.00948739954576 114.23885861826314 114.16919482368148 114.15402567553248 
108.3798298953078 104.9581807945809 105.28114847840862 105.22691656001122 105.20587133921829 
101.25186790051347 97.14574450862804 97.58410613378365 97.56362211649765 97.53606849351591 
95.06792769983922 90.24267921785368 90.82263948626617 90.8569977388157 90.82207095476244 
89.59586449414174 84.00723705853717 84.76192703911902 84.87370947657257 84.82988847225757 
84.67119580422398 78.26205404417443 79.2342314360988 79.44587965527451 79.39077262128257 
80.17721777968464 72.87573887206055 74.12011230738526 74.45266167143933 74.3828602112098 
76.03035517076445 67.74999616773746 69.33510024517628 69.80760248779507 69.71838299242435 
72.16954771983761 62.811347933686605 64.82030015456931 65.4495045836813 65.33504548775424 
68.54838288865699 58.00512678612371 60.535170014341574 61.33687504334307 61.189960535085305 
65.12940473013704 53.290726447307634 56.451907337114385 57.44218378168979 57.25398538710197 
61.8804749821694 48.63830275446512 52.55027885149671 53.74691386800493 53.507296575985464 
58.773098946231855 44.026127743903274 48.81321610852467 50.237614702685626 49.935030334617906 
55.781923530513 39.4386518854602 45.22380670466305 46.90242036262766 46.5242263796736 
52.88605455493572 34.86696093983927 41.76434481447062 43.72935216147095 43.262102357186045 
50.06953439619525 30.306634355361037 38.41516806834358 40.703659522263955 40.13342817392671 
47.321916702873025 25.75639617028538 35.15476595458977 37.80667082149464 37.11892246478814 
44.638615263124535 21.218937354567576 31.962204028726074 35.01574143888392 34.19536931953805 
42.01897452305815 16.699157015249643 28.818305008329954 32.30362839099728 31.334942733019876 
39.46288614290079 12.199241804797692 25.7058622704514 29.63845869428945 28.504762537570763 
36.96878756630018 7.7195662536088765 22.61290400519806 26.98675867303997 25.670000020993506 
34.53165015745177 3.257075056930286 19.533441061468253 24.315945813534274 22.79617466972671 
32.14241863349235 -1.1955496914890626 16.46669475479482 21.596898114450816 19.851905502404687 
29.789928809713697 -5.64877699111426 13.415674046201064 18.80727708307251 16.813067239263276 
