2.20390e-03 8.58820e-04
5.12818e-03 4.52415e-03
8.05178e-03 1.11146e-02
1.09679e-02 2.06252e-02
1.38734e-02 3.30468e-02
1.67653e-02 4.83674e-02
1.96408e-02 6.65719e-02
2.24972e-02 8.76427e-02
2.53316e-02 1.11559e-01
2.81413e-02 1.38298e-01
3.09234e-02 1.67832e-01
3.36753e-02 2.00134e-01
3.63944e-02 2.35172e-01
3.90778e-02 2.72911e-01
4.17231e-02 3.13315e-01
4.43277e-02 3.56344e-01
4.68889e-02 4.01956e-01
4.94043e-02 4.50106e-01
5.18714e-02 5.00748e-01
5.42878e-02 5.53832e-01
5.66512e-02 6.09306e-01
5.89593e-02 6.67116e-01
6.12097e-02 7.27206e-01
6.34003e-02 7.89516e-01
6.55290e-02 8.53986e-01
6.75937e-02 9.20552e-01
6.95923e-02 9.89151e-01
7.15229e-02 1.05971e+00
7.33836e-02 1.13217e+00
7.51726e-02 1.20646e+00
7.68882e-02 1.28249e+00
7.85287e-02 1.36021e+00
8.00924e-02 1.43953e+00
8.15778e-02 1.52037e+00
8.29836e-02 1.60266e+00
8.43083e-02 1.68631e+00
8.55506e-02 1.77124e+00
8.67093e-02 1.85738e+00
8.77833e-02 1.94463e+00
8.87715e-02 2.03292e+00
8.96729e-02 2.12215e+00
9.04868e-02 2.21224e+00
9.12122e-02 2.30309e+00
9.18486e-02 2.39463e+00
9.23951e-02 2.48676e+00
9.28514e-02 2.57939e+00
9.32170e-02 2.67243e+00
9.34915e-02 2.76579e+00
9.36747e-02 2.85938e+00
9.37663e-02 2.95311e+00
9.37663e-02 3.04689e+00
9.36747e-02 3.14062e+00
9.34915e-02 3.23421e+00
9.32170e-02 3.32757e+00
9.28514e-02 3.42061e+00
9.23951e-02 3.51324e+00
9.18486e-02 3.60537e+00
9.12122e-02 3.69691e+00
9.04868e-02 3.78776e+00
8.96729e-02 3.87785e+00
8.87715e-02 3.96708e+00
8.77833e-02 4.05537e+00
8.67093e-02 4.14262e+00
8.55506e-02 4.22876e+00
8.43083e-02 4.31369e+00
8.29836e-02 4.39734e+00
8.15778e-02 4.47963e+00
8.00924e-02 4.56047e+00
8.58820e-04 8.58820e-04 1.58368e-10
8.58820e-04 4.52415e-03 4.39376e-09
8.58820e-04 1.11146e-02 2.64855e-08
8.58820e-04 2.06252e-02 9.08722e-08
8.58820e-04 3.30468e-02 2.31413e-07
8.58820e-04 4.83674e-02 4.88271e-07
8.58820e-04 6.65719e-02 9.01723e-07
8.58820e-04 8.76427e-02 1.50189e-06
8.58820e-04 1.11559e-01 2.29433e-06
8.58820e-04 1.38298e-01 3.24315e-06
8.58820e-04 1.67832e-01 4.25642e-06
8.58820e-04 2.00134e-01 5.18131e-06
8.58820e-04 2.35172e-01 5.81846e-06
8.58820e-04 2.72911e-01 5.96263e-06
8.58820e-04 3.13315e-01 5.46863e-06
8.58820e-04 3.56344e-01 4.32673e-06
8.58820e-04 4.01956e-01 2.71555e-06
8.58820e-04 4.50106e-01 9.93097e-07
8.58820e-04 5.00748e-01 -4.00189e-07
8.58820e-04 5.53832e-01 -1.11126e-06
8.58820e-04 6.09306e-01 -1.04723e-06
8.58820e-04 6.67116e-01 -4.46623e-07
8.58820e-04 7.27206e-01 2.27166e-07
8.58820e-04 7.89516e-01 5.44556e-07
8.58820e-04 8.53986e-01 3.70265e-07
8.58820e-04 9.20552e-01 -6.74068e-08
8.58820e-04 9.89151e-01 -3.77040e-07
8.58820e-04 1.05971e+00 -3.32394e-07
8.58820e-04 1.13217e+00 -4.81526e-08
8.58820e-04 1.20646e+00 1.63833e-07
8.58820e-04 1.28249e+00 1.18238e-07
8.58820e-04 1.36021e+00 -7.56377e-08
8.58820e-04 1.43953e+00 -1.74845e-07
8.58820e-04 1.52037e+00 -9.14105e-08
8.58820e-04 1.60266e+00 3.70250e-08
8.58820e-04 1.68631e+00 5.44285e-08
8.58820e-04 1.77124e+00 -2.22802e-08
8.58820e-04 1.85738e+00 -6.70375e-08
8.58820e-04 1.94463e+00 -3.21927e-08
8.58820e-04 2.03292e+00 1.42996e-08
8.58820e-04 2.12215e+00 1.38884e-08
8.58820e-04 2.21224e+00 -1.01523e-08
8.58820e-04 2.30309e+00 -1.47998e-08
8.58820e-04 2.39463e+00 -1.70107e-09
8.58820e-04 2.48676e+00 5.24167e-09
8.58820e-04 2.57939e+00 1.75633e-09
8.58820e-04 2.67243e+00 -1.46698e-09
8.58820e-04 2.76579e+00 -6.16007e-10
8.58820e-04 2.85938e+00 6.39747e-10
8.58820e-04 2.95311e+00 4.88397e-10
8.58820e-04 3.04689e+00 2.35886e-11
8.58820e-04 3.14062e+00 -5.78473e-11
8.58820e-04 3.23421e+00 7.89199e-12
8.58820e-04 3.32757e+00 1.88264e-11
8.58820e-04 3.42061e+00 3.12528e-12
8.58820e-04 3.51324e+00 -1.92883e-12
8.58820e-04 3.60537e+00 -6.45170e-13
8.58820e-04 3.69691e+00 8.07943e-14
8.58820e-04 3.78776e+00 4.65752e-14
8.58820e-04 3.87785e+00 -8.47870e-15
8.58820e-04 3.96708e+00 -6.27846e-15
8.58820e-04 4.05537e+00 -7.75362e-16
8.58820e-04 4.14262e+00 9.27496e-17
8.58820e-04 4.22876e+00 1.50384e-17
8.58820e-04 4.31369e+00 -6.45586e-18
8.58820e-04 4.39734e+00 -1.38574e-18
8.58820e-04 4.47963e+00 3.16927e-19
8.58820e-04 4.56047e+00 2.49504e-19
4.52415e-03 8.58820e-04 4.39376e-09
4.52415e-03 4.52415e-03 1.21900e-07
4.52415e-03 1.11146e-02 7.34809e-07
4.52415e-03 2.06252e-02 2.52114e-06
4.52415e-03 3.30468e-02 6.42029e-06
4.52415e-03 4.83674e-02 1.35465e-05
4.52415e-03 6.65719e-02 2.50172e-05
4.52415e-03 8.76427e-02 4.16683e-05
4.52415e-03 1.11559e-01 6.36535e-05
4.52415e-03 1.38298e-01 8.99776e-05
4.52415e-03 1.67832e-01 1.18090e-04
4.52415e-03 2.00134e-01 1.43751e-04
4.52415e-03 2.35172e-01 1.61428e-04
4.52415e-03 2.72911e-01 1.65429e-04
4.52415e-03 3.13315e-01 1.51725e-04
4.52415e-03 3.56344e-01 1.20045e-04
4.52415e-03 4.01956e-01 7.53461e-05
4.52415e-03 4.50106e-01 2.75586e-05
4.52415e-03 5.00748e-01 -1.10974e-05
4.52415e-03 5.53832e-01 -3.08271e-05
4.52415e-03 6.09306e-01 -2.90528e-05
4.52415e-03 6.67116e-01 -1.23918e-05
4.52415e-03 7.27206e-01 6.30068e-06
4.52415e-03 7.89516e-01 1.51065e-05
4.52415e-03 8.53986e-01 1.02719e-05
4.52415e-03 9.20552e-01 -1.86986e-06
4.52415e-03 9.89151e-01 -1.04600e-05
4.52415e-03 1.05971e+00 -9.22184e-06
4.52415e-03 1.13217e+00 -1.33652e-06
4.52415e-03 1.20646e+00 4.54455e-06
4.52415e-03 1.28249e+00 3.27991e-06
4.52415e-03 1.36021e+00 -2.09851e-06
4.52415e-03 1.43953e+00 -4.85081e-06
4.52415e-03 1.52037e+00 -2.53623e-06
4.52415e-03 1.60266e+00 1.02686e-06
4.52415e-03 1.68631e+00 1.50978e-06
4.52415e-03 1.77124e+00 -6.18214e-07
4.52415e-03 1.85738e+00 -1.85987e-06
4.52415e-03 1.94463e+00 -8.93214e-07
4.52415e-03 2.03292e+00 3.96608e-07
4.52415e-03 2.12215e+00 3.85244e-07
4.52415e-03 2.21224e+00 -2.81672e-07
4.52415e-03 2.30309e+00 -4.10598e-07
4.52415e-03 2.39463e+00 -4.72047e-08
4.52415e-03 2.48676e+00 1.45412e-07
4.52415e-03 2.57939e+00 4.87273e-08
4.52415e-03 2.67243e+00 -4.06938e-08
4.52415e-03 2.76579e+00 -1.70869e-08
4.52415e-03 2.85938e+00 1.77498e-08
4.52415e-03 2.95311e+00 1.35505e-08
4.52415e-03 3.04689e+00 6.55109e-10
4.52415e-03 3.14062e+00 -1.60455e-09
4.52415e-03 3.23421e+00 2.19026e-10
4.52415e-03 3.32757e+00 5.22316e-10
4.52415e-03 3.42061e+00 8.67098e-11
4.52415e-03 3.51324e+00 -5.35103e-11
4.52415e-03 3.60537e+00 -1.78995e-11
4.52415e-03 3.69691e+00 2.24099e-12
4.52415e-03 3.78776e+00 1.29198e-12
4.52415e-03 3.87785e+00 -2.35264e-13
4.52415e-03 3.96708e+00 -1.74195e-13
4.52415e-03 4.05537e+00 -2.15144e-14
4.52415e-03 4.14262e+00 2.57232e-15
4.52415e-03 4.22876e+00 4.17060e-16
4.52415e-03 4.31369e+00 -1.79125e-16
4.52415e-03 4.39734e+00 -3.84437e-17
4.52415e-03 4.47963e+00 8.79530e-18
4.52415e-03 4.56047e+00 6.92374e-18
1.11146e-02 8.58820e-04 2.64855e-08
1.11146e-02 4.52415e-03 7.34809e-07
1.11146e-02 1.11146e-02 4.42942e-06
1.11146e-02 2.06252e-02 1.51974e-05
1.11146e-02 3.30468e-02 3.87015e-05
1.11146e-02 4.83674e-02 8.16584e-05
1.11146e-02 6.65719e-02 1.50804e-04
1.11146e-02 8.76427e-02 2.51178e-04
1.11146e-02 1.11559e-01 3.83708e-04
1.11146e-02 1.38298e-01 5.42395e-04
1.11146e-02 1.67832e-01 7.11867e-04
1.11146e-02 2.00134e-01 8.66566e-04
1.11146e-02 2.35172e-01 9.73154e-04
1.11146e-02 2.72911e-01 9.97306e-04
1.11146e-02 3.13315e-01 9.14738e-04
1.11146e-02 3.56344e-01 7.23810e-04
1.11146e-02 4.01956e-01 4.54386e-04
1.11146e-02 4.50106e-01 1.66324e-04
1.11146e-02 5.00748e-01 -6.67261e-05
1.11146e-02 5.53832e-01 -1.85716e-04
1.11146e-02 6.09306e-01 -1.75092e-04
1.11146e-02 6.67116e-01 -7.47214e-05
1.11146e-02 7.27206e-01 3.79251e-05
1.11146e-02 7.89516e-01 9.10116e-05
1.11146e-02 8.53986e-01 6.18985e-05
1.11146e-02 9.20552e-01 -1.12632e-05
1.11146e-02 9.89151e-01 -6.30369e-05
1.11146e-02 1.05971e+00 -5.55878e-05
1.11146e-02 1.13217e+00 -8.07511e-06
1.11146e-02 1.20646e+00 2.73695e-05
1.11146e-02 1.28249e+00 1.97566e-05
1.11146e-02 1.36021e+00 -1.26508e-05
1.11146e-02 1.43953e+00 -2.92385e-05
1.11146e-02 1.52037e+00 -1.52934e-05
1.11146e-02 1.60266e+00 6.17885e-06
1.11146e-02 1.68631e+00 9.09224e-06
1.11146e-02 1.77124e+00 -3.72896e-06
1.11146e-02 1.85738e+00 -1.12112e-05
1.11146e-02 1.94463e+00 -5.38636e-06
1.11146e-02 2.03292e+00 2.38706e-06
1.11146e-02 2.12215e+00 2.31994e-06
1.11146e-02 2.21224e+00 -1.69820e-06
1.11146e-02 2.30309e+00 -2.47493e-06
1.11146e-02 2.39463e+00 -2.84887e-07
1.11146e-02 2.48676e+00 8.76163e-07
1.11146e-02 2.57939e+00 2.93730e-07
1.11146e-02 2.67243e+00 -2.45115e-07
1.11146e-02 2.76579e+00 -1.02892e-07
1.11146e-02 2.85938e+00 1.07021e-07
1.11146e-02 2.95311e+00 8.16999e-08
1.11146e-02 3.04689e+00 3.97018e-09
1.11146e-02 3.14062e+00 -9.66095e-09
1.11146e-02 3.23421e+00 1.32256e-09
1.11146e-02 3.32757e+00 3.14850e-09
1.11146e-02 3.42061e+00 5.22767e-10
1.11146e-02 3.51324e+00 -3.22475e-10
1.11146e-02 3.60537e+00 -1.07900e-10
1.11146e-02 3.69691e+00 1.34914e-11
1.11146e-02 3.78776e+00 7.78182e-12
1.11146e-02 3.87785e+00 -1.41920e-12
1.11146e-02 3.96708e+00 -1.05025e-12
1.11146e-02 4.05537e+00 -1.29779e-13
1.11146e-02 4.14262e+00 1.54774e-14
1.11146e-02 4.22876e+00 2.50893e-15
1.11146e-02 4.31369e+00 -1.08022e-15
1.11146e-02 4.39734e+00 -2.31672e-16
1.11146e-02 4.47963e+00 5.30981e-17
1.11146e-02 4.56047e+00 4.17848e-17
2.06252e-02 8.58820e-04 9.08722e-08
2.06252e-02 4.52415e-03 2.52114e-06
2.06252e-02 1.11146e-02 1.51974e-05
2.06252e-02 2.06252e-02 5.21426e-05
2.06252e-02 3.30468e-02 1.32786e-04
2.06252e-02 4.83674e-02 2.80173e-04
2.06252e-02 6.65719e-02 5.17419e-04
2.06252e-02 8.76427e-02 8.61815e-04
2.06252e-02 1.11559e-01 1.31656e-03
2.06252e-02 1.38298e-01 1.86107e-03
2.06252e-02 1.67832e-01 2.44265e-03
2.06252e-02 2.00134e-01 2.97360e-03
2.06252e-02 2.35172e-01 3.33957e-03
2.06252e-02 2.72911e-01 3.42279e-03
2.06252e-02 3.13315e-01 3.13989e-03
2.06252e-02 3.56344e-01 2.48519e-03
2.06252e-02 4.01956e-01 1.56103e-03
2.06252e-02 4.50106e-01 5.72676e-04
2.06252e-02 5.00748e-01 -2.27237e-04
2.06252e-02 5.53832e-01 -6.36086e-04
2.06252e-02 6.09306e-01 -6.00359e-04
2.06252e-02 6.67116e-01 -2.56610e-04
2.06252e-02 7.27206e-01 1.29564e-04
2.06252e-02 7.89516e-01 3.11759e-04
2.06252e-02 8.53986e-01 2.12168e-04
2.06252e-02 9.20552e-01 -3.85617e-05
2.06252e-02 9.89151e-01 -2.16120e-04
2.06252e-02 1.05971e+00 -1.90709e-04
2.06252e-02 1.13217e+00 -2.78925e-05
2.06252e-02 1.20646e+00 9.36540e-05
2.06252e-02 1.28249e+00 6.76377e-05
2.06252e-02 1.36021e+00 -4.34148e-05
2.06252e-02 1.43953e+00 -1.00296e-04
2.06252e-02 1.52037e+00 -5.25228e-05
2.06252e-02 1.60266e+00 2.10883e-05
2.06252e-02 1.68631e+00 3.11080e-05
2.06252e-02 1.77124e+00 -1.28181e-05
2.06252e-02 1.85738e+00 -3.84654e-05
2.06252e-02 1.94463e+00 -1.85016e-05
2.06252e-02 2.03292e+00 8.15297e-06
2.06252e-02 2.12215e+00 7.93653e-06
2.06252e-02 2.21224e+00 -5.82937e-06
2.06252e-02 2.30309e+00 -8.49002e-06
2.06252e-02 2.39463e+00 -9.80853e-07
2.06252e-02 2.48676e+00 3.00232e-06
2.06252e-02 2.57939e+00 1.00782e-06
2.06252e-02 2.67243e+00 -8.39112e-07
2.06252e-02 2.76579e+00 -3.51935e-07
2.06252e-02 2.85938e+00 3.67444e-07
2.06252e-02 2.95311e+00 2.80489e-07
2.06252e-02 3.04689e+00 1.38352e-08
2.06252e-02 3.14062e+00 -3.30334e-08
2.06252e-02 3.23421e+00 4.56070e-09
2.06252e-02 3.32757e+00 1.08024e-08
