2.20390e-03 8.58820e-04
5.12818e-03 4.52415e-03
8.05178e-03 1.11146e-02
1.09679e-02 2.06252e-02
1.38734e-02 3.30468e-02
1.67653e-02 4.83674e-02
1.96408e-02 6.65719e-02
2.24972e-02 8.76427e-02
2.53316e-02 1.11559e-01
2.81413e-02 1.38298e-01
3.09234e-02 1.67832e-01
3.36753e-02 2.00134e-01
3.63944e-02 2.35172e-01
3.90778e-02 2.72911e-01
4.17231e-02 3.13315e-01
4.43277e-02 3.56344e-01
4.68889e-02 4.01956e-01
4.94043e-02 4.50106e-01
5.18714e-02 5.00748e-01
5.42878e-02 5.53832e-01
5.66512e-02 6.09306e-01
5.89593e-02 6.67116e-01
6.12097e-02 7.27206e-01
6.34003e-02 7.89516e-01
6.55290e-02 8.53986e-01
6.75937e-02 9.20552e-01
6.95923e-02 9.89151e-01
7.15229e-02 1.05971e+00
7.33836e-02 1.13217e+00
7.51726e-02 1.20646e+00
7.68882e-02 1.28249e+00
7.85287e-02 1.36021e+00
8.00924e-02 1.43953e+00
8.15778e-02 1.52037e+00
8.29836e-02 1.60266e+00
8.43083e-02 1.68631e+00
8.55506e-02 1.77124e+00
8.67093e-02 1.85738e+00
8.77833e-02 1.94463e+00
8.87715e-02 2.03292e+00
8.96729e-02 2.12215e+00
9.04868e-02 2.21224e+00
9.12122e-02 2.30309e+00
9.18486e-02 2.39463e+00
9.23951e-02 2.48676e+00
9.28514e-02 2.57939e+00
9.32170e-02 2.67243e+00
9.34915e-02 2.76579e+00
9.36747e-02 2.85938e+00
9.37663e-02 2.95311e+00
9.37663e-02 3.04689e+00
9.36747e-02 3.14062e+00
9.34915e-02 3.23421e+00
9.32170e-02 3.32757e+00
9.28514e-02 3.42061e+00
9.23951e-02 3.51324e+00
9.18486e-02 3.60537e+00
9.12122e-02 3.69691e+00
9.04868e-02 3.78776e+00
8.96729e-02 3.87785e+00
8.87715e-02 3.96708e+00
8.77833e-02 4.05537e+00
8.67093e-02 4.14262e+00
8.55506e-02 4.22876e+00
8.43083e-02 4.31369e+00
8.29836e-02 4.39734e+00
8.15778e-02 4.47963e+00
8.00924e-02 4.56047e+00
8.58820e-04 8.58820e-04 1.64627e-21
8.58820e-04 4.52415e-03 8.62978e-21
8.58820e-04 1.11146e-02 1.90682e-20
8.58820e-04 2.06252e-02 2.67958e-20
8.58820e-04 3.30468e-02 5.75589e-20
8.58820e-04 4.83674e-02 1.28769e-19
8.58820e-04 6.65719e-02 1.51392e-19
8.58820e-04 8.76427e-02 1.07447e-19
8.58820e-04 1.11559e-01 1.23881e-20
8.58820e-04 1.38298e-01 -6.18686e-20
8.58820e-04 1.67832e-01 -2.21422e-19
8.58820e-04 2.00134e-01 3.42021e-19
8.58820e-04 2.35172e-01 -3.17316e-19
8.58820e-04 2.72911e-01 -6.10199e-19
8.58820e-04 3.13315e-01 -8.91207e-19
8.58820e-04 3.56344e-01 1.66462e-19
8.58820e-04 4.01956e-01 3.88594e-18
8.58820e-04 4.50106e-01 -2.00046e-18
8.58820e-04 5.00748e-01 6.73721e-19
8.58820e-04 5.53832e-01 4.58637e-18
8.58820e-04 6.09306e-01 2.18828e-18
8.58820e-04 6.67116e-01 4.15396e-18
8.58820e-04 7.27206e-01 -9.27060e-19
8.58820e-04 7.89516e-01 6.05721e-19
8.58820e-04 8.53986e-01 1.82632e-18
8.58820e-04 9.20552e-01 1.18305e-18
8.58820e-04 9.89151e-01 3.06771e-18
8.58820e-04 1.05971e+00 1.80237e-18
8.58820e-04 1.13217e+00 -8.04244e-19
8.58820e-04 1.20646e+00 8.16643e-18
8.58820e-04 1.28249e+00 -9.61050e-19
8.58820e-04 1.36021e+00 -4.59166e-18
8.58820e-04 1.43953e+00 -5.49944e-18
8.58820e-04 1.52037e+00 4.95670e-18
8.58820e-04 1.60266e+00 6.48761e-18
8.58820e-04 1.68631e+00 7.21930e-18
8.58820e-04 1.77124e+00 7.94372e-19
8.58820e-04 1.85738e+00 -6.48603e-19
8.58820e-04 1.94463e+00 -4.94130e-19
8.58820e-04 2.03292e+00 -4.69456e-19
8.58820e-04 2.12215e+00 -8.49844e-19
8.58820e-04 2.21224e+00 4.21037e-19
8.58820e-04 2.30309e+00 -1.88688e-19
8.58820e-04 2.39463e+00 -3.51399e-19
8.58820e-04 2.48676e+00 -1.05586e-19
8.58820e-04 2.57939e+00 -2.05739e-19
8.58820e-04 2.67243e+00 6.84560e-20
8.58820e-04 2.76579e+00 -4.43033e-20
8.58820e-04 2.85938e+00 -2.79263e-21
8.58820e-04 2.95311e+00 1.73450e-21
8.58820e-04 3.04689e+00 3.05994e-21
8.58820e-04 3.14062e+00 -1.92001e-22
8.58820e-04 3.23421e+00 8.85450e-22
8.58820e-04 3.32757e+00 1.24835e-22
8.58820e-04 3.42061e+00 -4.98867e-23
8.58820e-04 3.51324e+00 -4.39625e-24
8.58820e-04 3.60537e+00 -3.81720e-24
8.58820e-04 3.69691e+00 -9.80446e-25
8.58820e-04 3.78776e+00 -3.60520e-26
8.58820e-04 3.87785e+00 -4.25526e-27
8.58820e-04 3.96708e+00 -3.45709e-27
8.58820e-04 4.05537e+00 -1.33994e-27
8.58820e-04 4.14262e+00 -5.97210e-28
8.58820e-04 4.22876e+00 -2.67257e-28
8.58820e-04 4.31369e+00 -6.09904e-29
8.58820e-04 4.39734e+00 -4.53047e-31
8.58820e-04 4.47963e+00 2.86729e-30
8.58820e-04 4.56047e+00 7.11669e-31
4.52415e-03 8.58820e-04 8.62978e-21
4.52415e-03 4.52415e-03 4.42037e-20
4.52415e-03 1.11146e-02 1.09706e-19
4.52415e-03 2.06252e-02 1.95962e-19
4.52415e-03 3.30468e-02 3.43951e-19
4.52415e-03 4.83674e-02 4.57066e-19
4.52415e-03 6.65719e-02 7.49183e-19
4.52415e-03 8.76427e-02 8.40414e-19
4.52415e-03 1.11559e-01 1.16045e-18
4.52415e-03 1.38298e-01 1.05590e-18
4.52415e-03 1.67832e-01 1.01121e-18
4.52415e-03 2.00134e-01 1.61283e-18
4.52415e-03 2.35172e-01 1.56512e-18
4.52415e-03 2.72911e-01 1.99525e-18
4.52415e-03 3.13315e-01 2.18365e-18
4.52415e-03 3.56344e-01 3.34730e-18
4.52415e-03 4.01956e-01 5.28260e-19
4.52415e-03 4.50106e-01 1.72541e-18
4.52415e-03 5.00748e-01 1.35939e-18
4.52415e-03 5.53832e-01 1.37925e-18
4.52415e-03 6.09306e-01 3.98946e-18
4.52415e-03 6.67116e-01 -3.86272e-18
4.52415e-03 7.27206e-01 -1.55622e-18
4.52415e-03 7.89516e-01 -6.36895e-18
4.52415e-03 8.53986e-01 3.49293e-18
4.52415e-03 9.20552e-01 -3.82555e-18
4.52415e-03 9.89151e-01 8.86740e-18
4.52415e-03 1.05971e+00 4.41050e-20
4.52415e-03 1.13217e+00 -2.41913e-18
4.52415e-03 1.20646e+00 7.75723e-18
4.52415e-03 1.28249e+00 -5.21501e-18
4.52415e-03 1.36021e+00 2.34257e-18
4.52415e-03 1.43953e+00 5.06757e-18
4.52415e-03 1.52037e+00 -3.11673e-18
4.52415e-03 1.60266e+00 -5.18047e-18
4.52415e-03 1.68631e+00 1.49581e-18
4.52415e-03 1.77124e+00 3.23738e-18
4.52415e-03 1.85738e+00 -4.58848e-19
4.52415e-03 1.94463e+00 -1.00379e-18
4.52415e-03 2.03292e+00 -1.42684e-18
4.52415e-03 2.12215e+00 7.04933e-19
4.52415e-03 2.21224e+00 -5.21765e-20
4.52415e-03 2.30309e+00 1.66537e-19
4.52415e-03 2.39463e+00 2.30466e-20
4.52415e-03 2.48676e+00 -1.50135e-19
4.52415e-03 2.57939e+00 2.51934e-19
4.52415e-03 2.67243e+00 1.02200e-19
4.52415e-03 2.76579e+00 -3.74600e-21
4.52415e-03 2.85938e+00 1.59657e-21
4.52415e-03 2.95311e+00 -9.85901e-21
4.52415e-03 3.04689e+00 5.26495e-21
4.52415e-03 3.14062e+00 -1.27175e-23
4.52415e-03 3.23421e+00 -2.97403e-22
4.52415e-03 3.32757e+00 -7.78120e-23
4.52415e-03 3.42061e+00 -1.48788e-23
4.52415e-03 3.51324e+00 3.98413e-24
4.52415e-03 3.60537e+00 1.39183e-24
4.52415e-03 3.69691e+00 -5.99693e-25
4.52415e-03 3.78776e+00 -6.47894e-26
4.52415e-03 3.87785e+00 1.01104e-26
4.52415e-03 3.96708e+00 1.89021e-27
4.52415e-03 4.05537e+00 1.44889e-27
4.52415e-03 4.14262e+00 3.63229e-28
4.52415e-03 4.22876e+00 6.81031e-29
4.52415e-03 4.31369e+00 4.20990e-29
4.52415e-03 4.39734e+00 2.57975e-29
4.52415e-03 4.47963e+00 8.49890e-30
4.52415e-03 4.56047e+00 1.18561e-30
1.11146e-02 8.58820e-04 2.14746e-20
1.11146e-02 4.52415e-03 1.09706e-19
1.11146e-02 1.11146e-02 2.69584e-19
1.11146e-02 2.06252e-02 4.91875e-19
1.11146e-02 3.30468e-02 8.02471e-19
1.11146e-02 4.83674e-02 1.03486e-18
1.11146e-02 6.65719e-02 9.33622e-19
1.11146e-02 8.76427e-02 -2.99526e-19
1.11146e-02 1.11559e-01 -4.71761e-18
1.11146e-02 1.38298e-01 -1.63959e-17
1.11146e-02 1.67832e-01 -4.13875e-17
1.11146e-02 2.00134e-01 -8.38233e-17
1.11146e-02 2.35172e-01 -1.52187e-16
1.11146e-02 2.72911e-01 -2.44085e-16
1.11146e-02 3.13315e-01 -3.49436e-16
1.11146e-02 3.56344e-01 -4.65262e-16
1.11146e-02 4.01956e-01 -5.44704e-16
1.11146e-02 4.50106e-01 -5.84516e-16
1.11146e-02 5.00748e-01 -5.79257e-16
1.11146e-02 5.53832e-01 -5.39598e-16
1.11146e-02 6.09306e-01 -4.64568e-16
1.11146e-02 6.67116e-01 -3.81516e-16
1.11146e-02 7.27206e-01 -2.90941e-16
1.11146e-02 7.89516e-01 -2.16787e-16
1.11146e-02 8.53986e-01 -1.53023e-16
1.11146e-02 9.20552e-01 -1.12974e-16
1.11146e-02 9.89151e-01 -7.78523e-17
1.11146e-02 1.05971e+00 -5.45762e-17
1.11146e-02 1.13217e+00 -3.15171e-17
1.11146e-02 1.20646e+00 -1.68529e-17
1.11146e-02 1.28249e+00 -1.66169e-17
1.11146e-02 1.36021e+00 -8.00898e-18
1.11146e-02 1.43953e+00 -6.58038e-18
1.11146e-02 1.52037e+00 -8.39045e-18
1.11146e-02 1.60266e+00 5.66419e-19
1.11146e-02 1.68631e+00 3.66167e-18
1.11146e-02 1.77124e+00 -1.20374e-19
1.11146e-02 1.85738e+00 -2.89776e-19
1.11146e-02 1.94463e+00 2.71138e-18
1.11146e-02 2.03292e+00 1.78612e-18
1.11146e-02 2.12215e+00 2.61692e-18
1.11146e-02 2.21224e+00 1.52074e-18
1.11146e-02 2.30309e+00 1.97222e-19
1.11146e-02 2.39463e+00 2.06016e-19
1.11146e-02 2.48676e+00 2.44525e-19
1.11146e-02 2.57939e+00 -7.60855e-20
1.11146e-02 2.67243e+00 -3.99002e-20
1.11146e-02 2.76579e+00 2.40218e-20
1.11146e-02 2.85938e+00 7.99866e-21
1.11146e-02 2.95311e+00 6.07639e-21
1.11146e-02 3.04689e+00 -8.76672e-22
1.11146e-02 3.14062e+00 1.40722e-21
1.11146e-02 3.23421e+00 4.99767e-22
1.11146e-02 3.32757e+00 3.08501e-23
1.11146e-02 3.42061e+00 4.17726e-23
1.11146e-02 3.51324e+00 -5.35436e-24
1.11146e-02 3.60537e+00 -1.47950e-24
1.11146e-02 3.69691e+00 -3.70749e-25
1.11146e-02 3.78776e+00 -1.99632e-26
1.11146e-02 3.87785e+00 1.66585e-26
1.11146e-02 3.96708e+00 8.64743e-28
1.11146e-02 4.05537e+00 -9.99677e-28
1.11146e-02 4.14262e+00 -2.02718e-28
